"TOA5","Sapflow","CR1000X","21038","CR1000X.Std.04.02","CPU:FLGS-TDP_21038_Enc.CR1X","32795","TableDT"
"TIMESTAMP","RECORD","TC_dTC_Avg(1)","TC_dTC_Avg(2)","TC_dTC_Avg(3)","TC_dTC_Avg(4)","TC_dTC_Avg(5)","TC_dTC_Avg(6)","TC_dTC_Avg(7)","TC_dTC_Avg(8)","TC_dTC_Avg(9)","TC_dTC_Avg(10)","TC_dTC_Avg(11)","TC_dTC_Avg(12)","TC_dTC_Avg(13)","TC_dTC_Avg(14)","TC_dTC_Avg(15)","TC_dTC_Avg(16)","TC_dTC_Avg(17)","TC_dTC_Avg(18)","TC_dTC_Avg(19)","TC_dTC_Avg(20)","TC_dTC_Avg(21)","TC_dTC_Avg(22)","TC_dTC_Avg(23)","TC_dTC_Avg(24)","TC_dTC_Avg(25)","TC_dTC_Avg(26)","TC_dTC_Avg(27)","TC_dTC_Avg(28)","TC_dTC_Avg(29)","TC_dTC_Avg(30)","TC_dTC_Avg(31)","TC_dTC_Avg(32)"
"TS","RN","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-08-11 08:00:00",5345,5.758,9.51,6.908,6.419,7.835,6.176,9.92,10.74,10.32,9.8,10.73,9.44,7.23,6.529,8.1,6.798,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 08:15:00",5346,5.671,9.41,6.859,6.374,7.754,6.104,9.9,10.72,10.31,9.81,10.74,9.38,7.085,6.468,8.02,6.736,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 08:30:00",5347,5.615,9.36,6.777,6.3,7.699,6.109,9.92,10.81,10.35,9.86,10.76,9.37,7.016,6.407,7.929,6.677,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 08:45:00",5348,5.533,9.25,6.708,6.24,7.61,6.066,9.92,10.75,10.31,9.85,10.76,9.31,6.866,6.332,7.836,6.605,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 09:00:00",5349,5.479,9.19,6.672,6.218,7.585,6.039,9.91,10.66,10.32,9.83,10.74,9.25,6.772,6.302,7.793,6.565,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 09:15:00",5350,5.443,9.13,6.644,6.193,7.568,6.028,9.9,10.59,10.31,9.8,10.69,9.19,6.674,6.251,7.752,6.528,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 09:30:00",5351,5.427,9.1,6.647,6.197,7.565,6.035,9.91,10.61,10.34,9.8,10.68,9.14,6.629,6.233,7.748,6.525,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 09:45:00",5352,5.57,9.25,6.839,6.366,7.714,6.08,9.93,10.71,10.43,9.85,10.74,9.24,6.866,6.378,7.931,6.667,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 10:00:00",5353,5.556,9.34,6.82,6.331,7.777,6.154,9.95,10.76,10.49,9.86,10.77,9.31,6.912,6.392,7.925,6.66,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 10:15:00",5354,5.527,9.32,6.79,6.304,7.733,6.194,9.97,10.88,10.54,9.9,10.8,9.28,6.821,6.375,7.893,6.64,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 10:30:00",5355,5.677,9.39,7.002,6.608,7.816,6.122,9.89,10.83,10.5,9.91,10.81,9.21,7.054,6.462,8.07,6.805,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 10:45:00",5356,6.016,9.68,7.372,7.016,8.05,5.894,9.58,10.89,10.49,9.79,10.82,9.35,7.428,6.725,8.43,7.135,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 11:00:00",5357,6.155,9.87,7.544,7.127,8.2,5.993,9.62,10.74,10.46,9.65,10.8,9.48,7.599,6.829,8.6,7.209,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 11:15:00",5358,6.131,9.95,7.604,7.151,8.28,6.103,9.72,10.76,10.48,9.65,10.82,9.54,7.656,6.886,8.62,7.225,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 11:30:00",5359,6.04,9.96,7.551,7.072,8.29,6.176,9.76,10.89,10.51,9.66,10.84,9.55,7.653,6.922,8.58,7.204,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 11:45:00",5360,6.173,9.96,7.584,7.116,8.32,6.148,9.78,10.77,10.53,9.7,10.87,9.58,7.669,6.989,8.68,7.299,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 12:00:00",5361,6.045,9.94,7.442,6.948,8.3,6.147,9.79,10.79,10.53,9.68,10.87,9.59,7.558,6.9,8.6,7.184,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 12:15:00",5362,5.863,9.91,7.248,6.772,8.22,6.184,9.8,11.01,10.58,9.79,10.89,9.56,7.364,6.768,8.43,7.035,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 12:30:00",5363,5.58,9.72,6.893,6.463,7.93,6.179,9.77,11.19,10.62,9.82,10.9,9.47,6.96,6.514,8.07,6.763,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 12:45:00",5364,5.411,9.54,6.727,6.311,7.707,6.179,9.76,11.08,10.61,9.83,10.87,9.33,6.656,6.357,7.86,6.585,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 13:00:00",5365,5.217,9.22,6.503,6.142,7.444,6.176,9.78,10.92,10.59,9.78,10.78,9,6.338,6.169,7.571,6.402,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 13:15:00",5366,5.128,9.04,6.393,6.059,7.27,6.146,9.79,10.91,10.65,9.79,10.74,8.78,6.169,6.064,7.481,6.368,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 13:30:00",5367,5.04,8.85,6.308,5.981,7.166,6.094,9.8,10.7,10.68,9.75,10.62,8.62,6.01,5.959,7.415,6.334,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 13:45:00",5368,4.991,8.74,6.287,5.964,7.164,5.991,9.81,10.48,10.54,9.66,10.52,8.55,6.023,5.925,7.414,6.349,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 14:00:00",5369,4.962,8.69,6.272,5.937,7.133,5.915,9.8,10.55,10.44,9.66,10.48,8.52,6.021,5.887,7.407,6.34,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 14:15:00",5370,4.921,8.63,6.266,5.912,7.136,5.818,9.77,10.38,10.25,9.58,10.39,8.49,6.031,5.856,7.398,6.328,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 14:30:00",5371,4.934,8.63,6.298,5.925,7.165,5.728,9.74,10.32,10.13,9.5,10.35,8.54,6.089,5.856,7.431,6.356,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 14:45:00",5372,5.003,8.68,6.353,5.971,7.252,5.699,9.75,10.37,10.13,9.48,10.37,8.6,6.173,5.9,7.485,6.412,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 15:00:00",5373,4.998,8.7,6.358,5.964,7.248,5.687,9.76,10.38,10.14,9.48,10.38,8.62,6.172,5.899,7.483,6.417,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 15:15:00",5374,4.961,8.69,6.349,5.935,7.198,5.66,9.76,10.31,10.1,9.44,10.35,8.61,6.141,5.882,7.458,6.393,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 15:30:00",5375,4.947,8.68,6.368,5.922,7.194,5.627,9.73,10.18,10.05,9.38,10.29,8.61,6.142,5.876,7.465,6.385,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 15:45:00",5376,4.955,8.71,6.389,5.936,7.216,5.641,9.74,10.32,10.09,9.41,10.31,8.61,6.152,5.883,7.491,6.414,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 16:00:00",5377,4.987,8.75,6.432,5.963,7.237,5.674,9.76,10.36,10.14,9.44,10.33,8.63,6.192,5.909,7.531,6.448,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 16:15:00",5378,4.956,8.77,6.414,5.948,7.238,5.699,9.78,10.35,10.17,9.44,10.33,8.62,6.181,5.908,7.535,6.436,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 16:30:00",5379,5.035,8.76,6.405,5.943,7.209,5.7,9.78,10.33,10.17,9.41,10.28,8.57,6.147,5.885,7.53,6.43,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 16:45:00",5380,5.06,8.77,6.407,5.94,7.198,5.691,9.79,10.3,10.18,9.4,10.26,8.58,6.184,5.883,7.543,6.434,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 17:00:00",5381,5.094,8.81,6.437,5.978,7.272,5.684,9.8,10.29,10.2,9.39,10.28,8.6,6.268,5.916,7.577,6.461,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 17:15:00",5382,5.076,8.85,6.466,5.993,7.319,5.713,9.83,10.22,10.26,9.39,10.31,8.64,6.335,5.94,7.618,6.478,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 17:30:00",5383,5.033,8.85,6.428,5.976,7.271,5.728,9.83,10.3,10.29,9.39,10.3,8.62,6.286,5.907,7.599,6.475,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 17:45:00",5384,5.042,8.89,6.483,6.01,7.317,5.776,9.85,10.31,10.36,9.43,10.33,8.66,6.377,5.94,7.643,6.497,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 18:00:00",5385,5.064,9,6.537,6.031,7.384,5.816,9.87,10.31,10.41,9.39,10.36,8.72,6.443,5.966,7.683,6.51,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 18:15:00",5386,5.129,8.98,6.566,6.039,7.391,5.825,9.88,10.28,10.43,9.33,10.37,8.77,6.478,5.977,7.694,6.501,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 18:30:00",5387,5.199,9.06,6.602,6.055,7.422,5.848,9.87,10.3,10.44,9.3,10.42,8.86,6.575,6.008,7.722,6.517,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 18:45:00",5388,5.271,9.18,6.674,6.114,7.508,5.914,9.88,10.43,10.51,9.35,10.5,8.96,6.715,6.08,7.804,6.583,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 19:00:00",5389,5.334,9.32,6.766,6.208,7.625,6.01,9.93,10.69,10.62,9.54,10.63,9.08,6.895,6.183,7.933,6.703,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 19:15:00",5390,5.436,9.45,6.909,6.351,7.765,6.096,9.95,10.76,10.68,9.64,10.7,9.19,7.087,6.32,8.09,6.818,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 19:30:00",5391,5.692,9.55,7.066,6.499,7.917,6.165,9.97,10.7,10.71,9.62,10.72,9.27,7.241,6.447,8.23,6.916,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 19:45:00",5392,5.81,9.62,7.204,6.634,8.02,6.201,9.98,10.78,10.72,9.63,10.74,9.34,7.357,6.569,8.38,7.033,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 20:00:00",5393,5.98,9.68,7.332,6.758,8.11,6.227,9.98,10.81,10.73,9.66,10.77,9.4,7.463,6.694,8.51,7.139,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 20:15:00",5394,6.153,9.75,7.458,6.877,8.18,6.258,9.99,10.8,10.75,9.66,10.79,9.46,7.571,6.822,8.65,7.238,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 20:30:00",5395,6.304,9.79,7.56,6.96,8.23,6.274,9.98,10.73,10.74,9.58,10.77,9.5,7.633,6.92,8.75,7.296,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 20:45:00",5396,6.429,9.83,7.641,7.06,8.28,6.288,9.99,10.82,10.75,9.66,10.81,9.54,7.698,7.011,8.85,7.398,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 21:00:00",5397,6.521,9.85,7.698,7.121,8.31,6.307,9.99,10.86,10.76,9.65,10.81,9.55,7.728,7.077,8.91,7.425,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 21:15:00",5398,6.608,9.86,7.759,7.203,8.31,6.29,10.03,10.92,10.76,9.64,10.85,9.54,7.923,7.134,8.95,7.505,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 21:30:00",5399,6.709,9.89,7.843,7.289,8.34,6.285,10.04,10.94,10.78,9.65,10.86,9.58,7.939,7.206,9.03,7.584,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 21:45:00",5400,6.743,9.91,7.883,7.317,8.37,6.301,10.02,10.82,10.79,9.65,10.84,9.61,7.854,7.25,9.06,7.563,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 22:00:00",5401,6.791,9.94,7.912,7.315,8.41,6.308,9.98,10.72,10.78,9.57,10.78,9.63,7.832,7.254,9.06,7.516,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 22:15:00",5402,6.872,9.97,7.966,7.36,8.43,6.313,9.97,10.72,10.74,9.57,10.74,9.62,7.875,7.287,9.07,7.506,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 22:30:00",5403,6.947,9.99,8.01,7.402,8.44,6.293,9.96,10.62,10.69,9.54,10.71,9.62,7.905,7.321,9.06,7.494,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 22:45:00",5404,6.963,9.99,8.04,7.403,8.42,6.255,9.93,10.55,10.63,9.49,10.67,9.62,7.894,7.337,9.06,7.485,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 23:00:00",5405,7.002,10.01,8.07,7.434,8.41,6.249,9.91,10.57,10.6,9.49,10.67,9.65,7.915,7.367,9.09,7.51,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 23:15:00",5406,7.033,10.03,8.1,7.47,8.42,6.271,9.91,10.62,10.61,9.51,10.69,9.68,7.943,7.399,9.12,7.538,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 23:30:00",5407,7.074,10.04,8.13,7.494,8.42,6.254,9.91,10.59,10.58,9.51,10.68,9.68,7.949,7.409,9.13,7.539,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-11 23:45:00",5408,7.086,10.04,8.15,7.505,8.41,6.245,9.9,10.55,10.54,9.5,10.66,9.68,7.969,7.413,9.12,7.534,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 00:00:00",5409,7.106,10.04,8.16,7.512,8.4,6.233,9.9,10.56,10.53,9.5,10.64,9.68,7.984,7.42,9.12,7.525,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 00:15:00",5410,7.108,10.03,8.16,7.516,8.39,6.23,9.9,10.53,10.52,9.5,10.65,9.68,8.01,7.42,9.12,7.522,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 00:30:00",5411,7.056,10.02,8.13,7.487,8.38,6.232,9.89,10.48,10.48,9.48,10.65,9.67,7.985,7.407,9.11,7.506,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 00:45:00",5412,7.028,10.03,8.11,7.47,8.4,6.261,9.91,10.7,10.55,9.55,10.72,9.67,7.992,7.413,9.12,7.547,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 01:00:00",5413,7.04,10.04,8.1,7.489,8.44,6.321,9.96,10.86,10.68,9.7,10.82,9.68,8.04,7.436,9.13,7.597,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 01:15:00",5414,7.05,10.02,8.09,7.479,8.45,6.343,9.97,10.91,10.73,9.73,10.86,9.69,8.05,7.434,9.13,7.617,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 01:30:00",5415,7.041,10.02,8.08,7.482,8.46,6.352,9.97,10.98,10.75,9.75,10.88,9.69,8.05,7.435,9.14,7.628,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 01:45:00",5416,7.076,10,8.08,7.489,8.46,6.358,9.97,10.93,10.77,9.75,10.88,9.69,8.03,7.434,9.13,7.604,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 02:00:00",5417,7.182,10.01,8.11,7.545,8.47,6.306,9.95,10.64,10.71,9.65,10.79,9.66,8.04,7.423,9.1,7.529,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 02:15:00",5418,7.266,10.03,8.18,7.618,8.47,6.281,9.93,10.61,10.68,9.61,10.75,9.67,8.05,7.463,9.13,7.556,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 02:30:00",5419,7.295,10.05,8.2,7.648,8.46,6.284,9.92,10.59,10.64,9.6,10.75,9.7,8.06,7.492,9.16,7.589,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 02:45:00",5420,7.313,10.06,8.22,7.67,8.46,6.293,9.92,10.61,10.63,9.6,10.77,9.73,8.06,7.515,9.19,7.612,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 03:00:00",5421,7.317,10.07,8.23,7.686,8.48,6.292,9.92,10.66,10.63,9.64,10.77,9.72,8.08,7.521,9.2,7.618,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 03:15:00",5422,7.263,10.05,8.23,7.696,8.49,6.327,9.98,10.96,10.68,9.74,10.85,9.73,8.12,7.543,9.22,7.715,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 03:30:00",5423,7.181,10.04,8.19,7.627,8.49,6.345,9.99,11.04,10.73,9.8,10.9,9.74,8.12,7.531,9.21,7.74,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 03:45:00",5424,7.139,10.03,8.18,7.619,8.5,6.367,9.98,11.05,10.76,9.84,10.92,9.75,8.11,7.527,9.21,7.738,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 04:00:00",5425,7.141,10.01,8.17,7.627,8.5,6.356,9.95,10.81,10.75,9.76,10.87,9.74,8.07,7.497,9.19,7.659,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 04:15:00",5426,7.174,10.03,8.19,7.682,8.5,6.353,9.94,10.78,10.75,9.71,10.86,9.75,8.08,7.519,9.22,7.665,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 04:30:00",5427,7.19,10.05,8.2,7.707,8.51,6.37,9.98,10.96,10.76,9.8,10.9,9.76,8.11,7.542,9.25,7.727,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 04:45:00",5428,7.198,10.05,8.22,7.74,8.53,6.37,9.97,10.97,10.78,9.81,10.91,9.76,8.11,7.539,9.25,7.738,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 05:00:00",5429,7.11,10.04,8.18,7.685,8.53,6.372,9.97,10.98,10.79,9.82,10.92,9.74,8.1,7.518,9.22,7.719,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 05:15:00",5430,7.071,10.03,8.15,7.65,8.54,6.378,9.98,10.96,10.79,9.82,10.92,9.73,8.08,7.493,9.21,7.708,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 05:30:00",5431,7.056,10.03,8.17,7.667,8.53,6.37,9.98,10.9,10.79,9.78,10.91,9.74,8.07,7.479,9.22,7.679,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 05:45:00",5432,7.002,10.03,8.15,7.643,8.53,6.356,9.95,10.73,10.78,9.7,10.87,9.73,8.05,7.447,9.2,7.624,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-08-12 06:00:00",5433,6.955,10.02,8.13,7.604,8.51,6.341,9.93,10.71,10.75,9.65,10.84,9.73,8.04,7.436,9.19,7.607,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
